state,district,category,type,date,crimes
Perak,Taiping,assault,robbery_gang_armed,1/1/2020,0
Perak,Taiping,assault,robbery_gang_armed,1/1/2021,0
Perak,Taiping,assault,robbery_gang_armed,1/1/2022,0
Perak,Taiping,assault,robbery_gang_armed,1/1/2023,0
Perak,Taiping,assault,robbery_gang_unarmed,1/1/2016,72
Perak,Taiping,assault,robbery_gang_unarmed,1/1/2017,60
Perak,Taiping,assault,robbery_gang_unarmed,1/1/2018,50
Perak,Taiping,assault,robbery_gang_unarmed,1/1/2019,58
Perak,Taiping,assault,robbery_gang_unarmed,1/1/2020,27
Perak,Taiping,assault,robbery_gang_unarmed,1/1/2021,21
Perak,Taiping,assault,robbery_gang_unarmed,1/1/2022,31
Perak,Taiping,assault,robbery_gang_unarmed,1/1/2023,16
Perak,Taiping,assault,robbery_solo_armed,1/1/2016,0
Perak,Taiping,assault,robbery_solo_armed,1/1/2017,0
Perak,Taiping,assault,robbery_solo_armed,1/1/2018,0
Perak,Taiping,assault,robbery_solo_armed,1/1/2019,0
Perak,Taiping,assault,robbery_solo_armed,1/1/2020,0
Perak,Taiping,assault,robbery_solo_armed,1/1/2021,0
Perak,Taiping,assault,robbery_solo_armed,1/1/2022,0
Perak,Taiping,assault,robbery_solo_armed,1/1/2023,0
Perak,Taiping,assault,robbery_solo_unarmed,1/1/2016,26
Perak,Taiping,assault,robbery_solo_unarmed,1/1/2017,34
Perak,Taiping,assault,robbery_solo_unarmed,1/1/2018,24
Perak,Taiping,assault,robbery_solo_unarmed,1/1/2019,24
Perak,Taiping,assault,robbery_solo_unarmed,1/1/2020,41
Perak,Taiping,assault,robbery_solo_unarmed,1/1/2021,25
Perak,Taiping,assault,robbery_solo_unarmed,1/1/2022,14
Perak,Taiping,assault,robbery_solo_unarmed,1/1/2023,26
Perak,Taiping,property,all,1/1/2016,584
Perak,Taiping,property,all,1/1/2017,561
Perak,Taiping,property,all,1/1/2018,574
Perak,Taiping,property,all,1/1/2019,501
Perak,Taiping,property,all,1/1/2020,362
Perak,Taiping,property,all,1/1/2021,242
Perak,Taiping,property,all,1/1/2022,261
Perak,Taiping,property,all,1/1/2023,243
Perak,Taiping,property,break_in,1/1/2016,97
Perak,Taiping,property,break_in,1/1/2017,129
Perak,Taiping,property,break_in,1/1/2018,160
Perak,Taiping,property,break_in,1/1/2019,120
Perak,Taiping,property,break_in,1/1/2020,81
Perak,Taiping,property,break_in,1/1/2021,45
Perak,Taiping,property,break_in,1/1/2022,66
Perak,Taiping,property,break_in,1/1/2023,66
Perak,Taiping,property,theft_other,1/1/2016,196
Perak,Taiping,property,theft_other,1/1/2017,186
Perak,Taiping,property,theft_other,1/1/2018,132
Perak,Taiping,property,theft_other,1/1/2019,151
Perak,Taiping,property,theft_other,1/1/2020,94
Perak,Taiping,property,theft_other,1/1/2021,96
Perak,Taiping,property,theft_other,1/1/2022,88
Perak,Taiping,property,theft_other,1/1/2023,103
Perak,Taiping,property,theft_vehicle_lorry,1/1/2016,6
Perak,Taiping,property,theft_vehicle_lorry,1/1/2017,4
Perak,Taiping,property,theft_vehicle_lorry,1/1/2018,5
Perak,Taiping,property,theft_vehicle_lorry,1/1/2019,12
Perak,Taiping,property,theft_vehicle_lorry,1/1/2020,7
Perak,Taiping,property,theft_vehicle_lorry,1/1/2021,0
Perak,Taiping,property,theft_vehicle_lorry,1/1/2022,4
Perak,Taiping,property,theft_vehicle_lorry,1/1/2023,0
Perak,Taiping,property,theft_vehicle_motorcar,1/1/2016,33
Perak,Taiping,property,theft_vehicle_motorcar,1/1/2017,28
Perak,Taiping,property,theft_vehicle_motorcar,1/1/2018,31
Perak,Taiping,property,theft_vehicle_motorcar,1/1/2019,30
Perak,Taiping,property,theft_vehicle_motorcar,1/1/2020,22
Perak,Taiping,property,theft_vehicle_motorcar,1/1/2021,12
Perak,Taiping,property,theft_vehicle_motorcar,1/1/2022,26
Perak,Taiping,property,theft_vehicle_motorcar,1/1/2023,14
Perak,Taiping,property,theft_vehicle_motorcycle,1/1/2016,252
Perak,Taiping,property,theft_vehicle_motorcycle,1/1/2017,214
Perak,Taiping,property,theft_vehicle_motorcycle,1/1/2018,246
Perak,Taiping,property,theft_vehicle_motorcycle,1/1/2019,188
Perak,Taiping,property,theft_vehicle_motorcycle,1/1/2020,158
Perak,Taiping,property,theft_vehicle_motorcycle,1/1/2021,89
Perak,Taiping,property,theft_vehicle_motorcycle,1/1/2022,77
Perak,Taiping,property,theft_vehicle_motorcycle,1/1/2023,60
Perak,Tanjong Malim,assault,all,1/1/2016,44
Perak,Tanjong Malim,assault,all,1/1/2017,31
Perak,Tanjong Malim,assault,all,1/1/2018,20
Perak,Tanjong Malim,assault,all,1/1/2019,23
Perak,Tanjong Malim,assault,all,1/1/2020,16
Perak,Tanjong Malim,assault,all,1/1/2021,11
Perak,Tanjong Malim,assault,all,1/1/2022,17
Perak,Tanjong Malim,assault,all,1/1/2023,19
Perak,Tanjong Malim,assault,causing_injury,1/1/2016,14
Perak,Tanjong Malim,assault,causing_injury,1/1/2017,7
Perak,Tanjong Malim,assault,causing_injury,1/1/2018,3
Perak,Tanjong Malim,assault,causing_injury,1/1/2019,11
Perak,Tanjong Malim,assault,causing_injury,1/1/2020,9
Perak,Tanjong Malim,assault,causing_injury,1/1/2021,7
Perak,Tanjong Malim,assault,causing_injury,1/1/2022,6
Perak,Tanjong Malim,assault,causing_injury,1/1/2023,3
Perak,Tanjong Malim,assault,murder,1/1/2016,0
Perak,Tanjong Malim,assault,murder,1/1/2017,0
Perak,Tanjong Malim,assault,murder,1/1/2018,1
Perak,Tanjong Malim,assault,murder,1/1/2019,1
Perak,Tanjong Malim,assault,murder,1/1/2020,1
Perak,Tanjong Malim,assault,murder,1/1/2021,0
Perak,Tanjong Malim,assault,murder,1/1/2022,0
Perak,Tanjong Malim,assault,murder,1/1/2023,0
Perak,Tanjong Malim,assault,rape,1/1/2016,2
Perak,Tanjong Malim,assault,rape,1/1/2017,3
Perak,Tanjong Malim,assault,rape,1/1/2018,1
Perak,Tanjong Malim,assault,rape,1/1/2019,1
Perak,Tanjong Malim,assault,rape,1/1/2020,3
Perak,Tanjong Malim,assault,rape,1/1/2021,2
Perak,Tanjong Malim,assault,rape,1/1/2022,2
Perak,Tanjong Malim,assault,rape,1/1/2023,4
Perak,Tanjong Malim,assault,robbery_gang_armed,1/1/2016,1
Perak,Tanjong Malim,assault,robbery_gang_armed,1/1/2017,0
Perak,Tanjong Malim,assault,robbery_gang_armed,1/1/2018,0
Perak,Tanjong Malim,assault,robbery_gang_armed,1/1/2019,0
Perak,Tanjong Malim,assault,robbery_gang_armed,1/1/2020,0
Perak,Tanjong Malim,assault,robbery_gang_armed,1/1/2021,0
Perak,Tanjong Malim,assault,robbery_gang_armed,1/1/2022,0
Perak,Tanjong Malim,assault,robbery_gang_armed,1/1/2023,0
Perak,Tanjong Malim,assault,robbery_gang_unarmed,1/1/2016,20
Perak,Tanjong Malim,assault,robbery_gang_unarmed,1/1/2017,21
Perak,Tanjong Malim,assault,robbery_gang_unarmed,1/1/2018,11
Perak,Tanjong Malim,assault,robbery_gang_unarmed,1/1/2019,7
Perak,Tanjong Malim,assault,robbery_gang_unarmed,1/1/2020,1
Perak,Tanjong Malim,assault,robbery_gang_unarmed,1/1/2021,1
Perak,Tanjong Malim,assault,robbery_gang_unarmed,1/1/2022,5
Perak,Tanjong Malim,assault,robbery_gang_unarmed,1/1/2023,10
Perak,Tanjong Malim,assault,robbery_solo_armed,1/1/2016,1
Perak,Tanjong Malim,assault,robbery_solo_armed,1/1/2017,0
Perak,Tanjong Malim,assault,robbery_solo_armed,1/1/2018,0
Perak,Tanjong Malim,assault,robbery_solo_armed,1/1/2019,0
Perak,Tanjong Malim,assault,robbery_solo_armed,1/1/2020,0
Perak,Tanjong Malim,assault,robbery_solo_armed,1/1/2021,0
Perak,Tanjong Malim,assault,robbery_solo_armed,1/1/2022,0
Perak,Tanjong Malim,assault,robbery_solo_armed,1/1/2023,0
Perak,Tanjong Malim,assault,robbery_solo_unarmed,1/1/2016,6
Perak,Tanjong Malim,assault,robbery_solo_unarmed,1/1/2017,0
Perak,Tanjong Malim,assault,robbery_solo_unarmed,1/1/2018,4
Perak,Tanjong Malim,assault,robbery_solo_unarmed,1/1/2019,3
Perak,Tanjong Malim,assault,robbery_solo_unarmed,1/1/2020,2
Perak,Tanjong Malim,assault,robbery_solo_unarmed,1/1/2021,1
Perak,Tanjong Malim,assault,robbery_solo_unarmed,1/1/2022,4
Perak,Tanjong Malim,assault,robbery_solo_unarmed,1/1/2023,2
Perak,Tanjong Malim,property,all,1/1/2016,112
Perak,Tanjong Malim,property,all,1/1/2017,117
Perak,Tanjong Malim,property,all,1/1/2018,122
Perak,Tanjong Malim,property,all,1/1/2019,117
Perak,Tanjong Malim,property,all,1/1/2020,79
Perak,Tanjong Malim,property,all,1/1/2021,57
Perak,Tanjong Malim,property,all,1/1/2022,62
Perak,Tanjong Malim,property,all,1/1/2023,71
Perak,Tanjong Malim,property,break_in,1/1/2016,21
Perak,Tanjong Malim,property,break_in,1/1/2017,23
Perak,Tanjong Malim,property,break_in,1/1/2018,23
Perak,Tanjong Malim,property,break_in,1/1/2019,40
Perak,Tanjong Malim,property,break_in,1/1/2020,27
Perak,Tanjong Malim,property,break_in,1/1/2021,16
Perak,Tanjong Malim,property,break_in,1/1/2022,14
Perak,Tanjong Malim,property,break_in,1/1/2023,29
Perak,Tanjong Malim,property,theft_other,1/1/2016,27
Perak,Tanjong Malim,property,theft_other,1/1/2017,33
Perak,Tanjong Malim,property,theft_other,1/1/2018,43
Perak,Tanjong Malim,property,theft_other,1/1/2019,31
Perak,Tanjong Malim,property,theft_other,1/1/2020,25
Perak,Tanjong Malim,property,theft_other,1/1/2021,22
Perak,Tanjong Malim,property,theft_other,1/1/2022,35
Perak,Tanjong Malim,property,theft_other,1/1/2023,14
Perak,Tanjong Malim,property,theft_vehicle_lorry,1/1/2016,1
Perak,Tanjong Malim,property,theft_vehicle_lorry,1/1/2017,2
Perak,Tanjong Malim,property,theft_vehicle_lorry,1/1/2018,1
Perak,Tanjong Malim,property,theft_vehicle_lorry,1/1/2019,0
Perak,Tanjong Malim,property,theft_vehicle_lorry,1/1/2020,1
Perak,Tanjong Malim,property,theft_vehicle_lorry,1/1/2021,1
Perak,Tanjong Malim,property,theft_vehicle_lorry,1/1/2022,0
Perak,Tanjong Malim,property,theft_vehicle_lorry,1/1/2023,1
Perak,Tanjong Malim,property,theft_vehicle_motorcar,1/1/2016,7
Perak,Tanjong Malim,property,theft_vehicle_motorcar,1/1/2017,12
Perak,Tanjong Malim,property,theft_vehicle_motorcar,1/1/2018,6
Perak,Tanjong Malim,property,theft_vehicle_motorcar,1/1/2019,4
Perak,Tanjong Malim,property,theft_vehicle_motorcar,1/1/2020,9
Perak,Tanjong Malim,property,theft_vehicle_motorcar,1/1/2021,6
Perak,Tanjong Malim,property,theft_vehicle_motorcar,1/1/2022,2
Perak,Tanjong Malim,property,theft_vehicle_motorcar,1/1/2023,3
Perak,Tanjong Malim,property,theft_vehicle_motorcycle,1/1/2016,56
Perak,Tanjong Malim,property,theft_vehicle_motorcycle,1/1/2017,47
Perak,Tanjong Malim,property,theft_vehicle_motorcycle,1/1/2018,49
Perak,Tanjong Malim,property,theft_vehicle_motorcycle,1/1/2019,42
Perak,Tanjong Malim,property,theft_vehicle_motorcycle,1/1/2020,17
Perak,Tanjong Malim,property,theft_vehicle_motorcycle,1/1/2021,12
Perak,Tanjong Malim,property,theft_vehicle_motorcycle,1/1/2022,11
Perak,Tanjong Malim,property,theft_vehicle_motorcycle,1/1/2023,24
Perak,Tapah,assault,all,1/1/2016,61
Perak,Tapah,assault,all,1/1/2017,50
Perak,Tapah,assault,all,1/1/2018,49
Perak,Tapah,assault,all,1/1/2019,42
Perak,Tapah,assault,all,1/1/2020,37
Perak,Tapah,assault,all,1/1/2021,30
Perak,Tapah,assault,all,1/1/2022,21
Perak,Tapah,assault,all,1/1/2023,22
Perak,Tapah,assault,causing_injury,1/1/2016,19
Perak,Tapah,assault,causing_injury,1/1/2017,25
Perak,Tapah,assault,causing_injury,1/1/2018,16
Perak,Tapah,assault,causing_injury,1/1/2019,14
Perak,Tapah,assault,causing_injury,1/1/2020,18
Perak,Tapah,assault,causing_injury,1/1/2021,13
Perak,Tapah,assault,causing_injury,1/1/2022,9
Perak,Tapah,assault,causing_injury,1/1/2023,11
Perak,Tapah,assault,murder,1/1/2016,1
Perak,Tapah,assault,murder,1/1/2017,1
Perak,Tapah,assault,murder,1/1/2018,1
Perak,Tapah,assault,murder,1/1/2019,4
Perak,Tapah,assault,murder,1/1/2020,1
Perak,Tapah,assault,murder,1/1/2021,1
Perak,Tapah,assault,murder,1/1/2022,1
Perak,Tapah,assault,murder,1/1/2023,3
Perak,Tapah,assault,rape,1/1/2016,8
Perak,Tapah,assault,rape,1/1/2017,12
Perak,Tapah,assault,rape,1/1/2018,5
Perak,Tapah,assault,rape,1/1/2019,6
Perak,Tapah,assault,rape,1/1/2020,2
Perak,Tapah,assault,rape,1/1/2021,4
Perak,Tapah,assault,rape,1/1/2022,1
Perak,Tapah,assault,rape,1/1/2023,2
Perak,Tapah,assault,robbery_gang_armed,1/1/2016,0
Perak,Tapah,assault,robbery_gang_armed,1/1/2017,0
Perak,Tapah,assault,robbery_gang_armed,1/1/2018,0
Perak,Tapah,assault,robbery_gang_armed,1/1/2019,0
Perak,Tapah,assault,robbery_gang_armed,1/1/2020,0
Perak,Tapah,assault,robbery_gang_armed,1/1/2021,0
Perak,Tapah,assault,robbery_gang_armed,1/1/2022,0
Perak,Tapah,assault,robbery_gang_armed,1/1/2023,0
Perak,Tapah,assault,robbery_gang_unarmed,1/1/2016,30
Perak,Tapah,assault,robbery_gang_unarmed,1/1/2017,9
Perak,Tapah,assault,robbery_gang_unarmed,1/1/2018,19
Perak,Tapah,assault,robbery_gang_unarmed,1/1/2019,17
Perak,Tapah,assault,robbery_gang_unarmed,1/1/2020,5
Perak,Tapah,assault,robbery_gang_unarmed,1/1/2021,12
Perak,Tapah,assault,robbery_gang_unarmed,1/1/2022,8
Perak,Tapah,assault,robbery_gang_unarmed,1/1/2023,4
Perak,Tapah,assault,robbery_solo_armed,1/1/2016,0
Perak,Tapah,assault,robbery_solo_armed,1/1/2017,0
Perak,Tapah,assault,robbery_solo_armed,1/1/2018,0
Perak,Tapah,assault,robbery_solo_armed,1/1/2019,0
Perak,Tapah,assault,robbery_solo_armed,1/1/2020,0
Perak,Tapah,assault,robbery_solo_armed,1/1/2021,0
Perak,Tapah,assault,robbery_solo_armed,1/1/2022,0
Perak,Tapah,assault,robbery_solo_armed,1/1/2023,0
Perak,Tapah,assault,robbery_solo_unarmed,1/1/2016,3
Perak,Tapah,assault,robbery_solo_unarmed,1/1/2017,3
Perak,Tapah,assault,robbery_solo_unarmed,1/1/2018,8
Perak,Tapah,assault,robbery_solo_unarmed,1/1/2019,1
Perak,Tapah,assault,robbery_solo_unarmed,1/1/2020,11
Perak,Tapah,assault,robbery_solo_unarmed,1/1/2021,0
Perak,Tapah,assault,robbery_solo_unarmed,1/1/2022,2
Perak,Tapah,assault,robbery_solo_unarmed,1/1/2023,2
Perak,Tapah,property,all,1/1/2016,140
Perak,Tapah,property,all,1/1/2017,133
Perak,Tapah,property,all,1/1/2018,138
Perak,Tapah,property,all,1/1/2019,136
Perak,Tapah,property,all,1/1/2020,97
Perak,Tapah,property,all,1/1/2021,87
Perak,Tapah,property,all,1/1/2022,80
Perak,Tapah,property,all,1/1/2023,135
Perak,Tapah,property,break_in,1/1/2016,10
Perak,Tapah,property,break_in,1/1/2017,21
Perak,Tapah,property,break_in,1/1/2018,35
Perak,Tapah,property,break_in,1/1/2019,45
Perak,Tapah,property,break_in,1/1/2020,32
Perak,Tapah,property,break_in,1/1/2021,24
Perak,Tapah,property,break_in,1/1/2022,14
Perak,Tapah,property,break_in,1/1/2023,51
Perak,Tapah,property,theft_other,1/1/2016,34
Perak,Tapah,property,theft_other,1/1/2017,35
Perak,Tapah,property,theft_other,1/1/2018,26
Perak,Tapah,property,theft_other,1/1/2019,28
Perak,Tapah,property,theft_other,1/1/2020,24
Perak,Tapah,property,theft_other,1/1/2021,27
Perak,Tapah,property,theft_other,1/1/2022,28
Perak,Tapah,property,theft_other,1/1/2023,45
Perak,Tapah,property,theft_vehicle_lorry,1/1/2016,19
Perak,Tapah,property,theft_vehicle_lorry,1/1/2017,7
Perak,Tapah,property,theft_vehicle_lorry,1/1/2018,8
Perak,Tapah,property,theft_vehicle_lorry,1/1/2019,1
Perak,Tapah,property,theft_vehicle_lorry,1/1/2020,3
Perak,Tapah,property,theft_vehicle_lorry,1/1/2021,1
Perak,Tapah,property,theft_vehicle_lorry,1/1/2022,3
Perak,Tapah,property,theft_vehicle_lorry,1/1/2023,3
Perak,Tapah,property,theft_vehicle_motorcar,1/1/2016,13
Perak,Tapah,property,theft_vehicle_motorcar,1/1/2017,7
Perak,Tapah,property,theft_vehicle_motorcar,1/1/2018,13
Perak,Tapah,property,theft_vehicle_motorcar,1/1/2019,5
Perak,Tapah,property,theft_vehicle_motorcar,1/1/2020,5
Perak,Tapah,property,theft_vehicle_motorcar,1/1/2021,4
Perak,Tapah,property,theft_vehicle_motorcar,1/1/2022,7
Perak,Tapah,property,theft_vehicle_motorcar,1/1/2023,5
Perak,Tapah,property,theft_vehicle_motorcycle,1/1/2016,64
Perak,Tapah,property,theft_vehicle_motorcycle,1/1/2017,63
Perak,Tapah,property,theft_vehicle_motorcycle,1/1/2018,56
Perak,Tapah,property,theft_vehicle_motorcycle,1/1/2019,57
Perak,Tapah,property,theft_vehicle_motorcycle,1/1/2020,33
Perak,Tapah,property,theft_vehicle_motorcycle,1/1/2021,31
Perak,Tapah,property,theft_vehicle_motorcycle,1/1/2022,28
Perak,Tapah,property,theft_vehicle_motorcycle,1/1/2023,31
Perlis,All,assault,all,1/1/2016,109
Perlis,All,assault,all,1/1/2017,132
Perlis,All,assault,all,1/1/2018,126
Perlis,All,assault,all,1/1/2019,121
Perlis,All,assault,all,1/1/2020,81
Perlis,All,assault,all,1/1/2021,80
Perlis,All,assault,all,1/1/2022,82
Perlis,All,assault,all,1/1/2023,75
Perlis,All,assault,causing_injury,1/1/2016,52
Perlis,All,assault,causing_injury,1/1/2017,47
Perlis,All,assault,causing_injury,1/1/2018,45
Perlis,All,assault,causing_injury,1/1/2019,60
Perlis,All,assault,causing_injury,1/1/2020,40
Perlis,All,assault,causing_injury,1/1/2021,38
Perlis,All,assault,causing_injury,1/1/2022,33
Perlis,All,assault,causing_injury,1/1/2023,24
Perlis,All,assault,murder,1/1/2016,0
Perlis,All,assault,murder,1/1/2017,2
Perlis,All,assault,murder,1/1/2018,1
Perlis,All,assault,murder,1/1/2019,1
Perlis,All,assault,murder,1/1/2020,2
Perlis,All,assault,murder,1/1/2021,2
Perlis,All,assault,murder,1/1/2022,0
Perlis,All,assault,murder,1/1/2023,3
Perlis,All,assault,rape,1/1/2016,31
Perlis,All,assault,rape,1/1/2017,30
Perlis,All,assault,rape,1/1/2018,30
Perlis,All,assault,rape,1/1/2019,24
Perlis,All,assault,rape,1/1/2020,19
Perlis,All,assault,rape,1/1/2021,28
Perlis,All,assault,rape,1/1/2022,31
Perlis,All,assault,rape,1/1/2023,28
Perlis,All,assault,robbery_gang_armed,1/1/2016,0
Perlis,All,assault,robbery_gang_armed,1/1/2017,0
Perlis,All,assault,robbery_gang_armed,1/1/2018,0
Perlis,All,assault,robbery_gang_armed,1/1/2019,1
Perlis,All,assault,robbery_gang_armed,1/1/2020,0
Perlis,All,assault,robbery_gang_armed,1/1/2021,0
Perlis,All,assault,robbery_gang_armed,1/1/2022,0
Perlis,All,assault,robbery_gang_armed,1/1/2023,1
Perlis,All,assault,robbery_gang_unarmed,1/1/2016,17
Perlis,All,assault,robbery_gang_unarmed,1/1/2017,25
Perlis,All,assault,robbery_gang_unarmed,1/1/2018,17
Perlis,All,assault,robbery_gang_unarmed,1/1/2019,14
Perlis,All,assault,robbery_gang_unarmed,1/1/2020,9
Perlis,All,assault,robbery_gang_unarmed,1/1/2021,7
Perlis,All,assault,robbery_gang_unarmed,1/1/2022,5
Perlis,All,assault,robbery_gang_unarmed,1/1/2023,9
Perlis,All,assault,robbery_solo_armed,1/1/2016,0
Perlis,All,assault,robbery_solo_armed,1/1/2017,0
Perlis,All,assault,robbery_solo_armed,1/1/2018,0
Perlis,All,assault,robbery_solo_armed,1/1/2019,0
Perlis,All,assault,robbery_solo_armed,1/1/2020,0
Perlis,All,assault,robbery_solo_armed,1/1/2021,0
Perlis,All,assault,robbery_solo_armed,1/1/2022,0
Perlis,All,assault,robbery_solo_armed,1/1/2023,0
Perlis,All,assault,robbery_solo_unarmed,1/1/2016,9
Perlis,All,assault,robbery_solo_unarmed,1/1/2017,28
Perlis,All,assault,robbery_solo_unarmed,1/1/2018,33
Perlis,All,assault,robbery_solo_unarmed,1/1/2019,21
Perlis,All,assault,robbery_solo_unarmed,1/1/2020,11
Perlis,All,assault,robbery_solo_unarmed,1/1/2021,5
Perlis,All,assault,robbery_solo_unarmed,1/1/2022,13
Perlis,All,assault,robbery_solo_unarmed,1/1/2023,10
Perlis,All,property,all,1/1/2016,546
Perlis,All,property,all,1/1/2017,472
Perlis,All,property,all,1/1/2018,437
Perlis,All,property,all,1/1/2019,406
Perlis,All,property,all,1/1/2020,412
Perlis,All,property,all,1/1/2021,356
Perlis,All,property,all,1/1/2022,320
Perlis,All,property,all,1/1/2023,264
Perlis,All,property,break_in,1/1/2016,85
Perlis,All,property,break_in,1/1/2017,88
Perlis,All,property,break_in,1/1/2018,54
Perlis,All,property,break_in,1/1/2019,111
Perlis,All,property,break_in,1/1/2020,155
Perlis,All,property,break_in,1/1/2021,102
Perlis,All,property,break_in,1/1/2022,101
Perlis,All,property,break_in,1/1/2023,94
Perlis,All,property,theft_other,1/1/2016,209
Perlis,All,property,theft_other,1/1/2017,182
Perlis,All,property,theft_other,1/1/2018,192
Perlis,All,property,theft_other,1/1/2019,187
Perlis,All,property,theft_other,1/1/2020,158
Perlis,All,property,theft_other,1/1/2021,195
Perlis,All,property,theft_other,1/1/2022,156
Perlis,All,property,theft_other,1/1/2023,115
Perlis,All,property,theft_vehicle_lorry,1/1/2016,4
Perlis,All,property,theft_vehicle_lorry,1/1/2017,5
Perlis,All,property,theft_vehicle_lorry,1/1/2018,2
Perlis,All,property,theft_vehicle_lorry,1/1/2019,2
Perlis,All,property,theft_vehicle_lorry,1/1/2020,0
Perlis,All,property,theft_vehicle_lorry,1/1/2021,0
Perlis,All,property,theft_vehicle_lorry,1/1/2022,2
Perlis,All,property,theft_vehicle_lorry,1/1/2023,0
Perlis,All,property,theft_vehicle_motorcar,1/1/2016,20
Perlis,All,property,theft_vehicle_motorcar,1/1/2017,11
Perlis,All,property,theft_vehicle_motorcar,1/1/2018,14
Perlis,All,property,theft_vehicle_motorcar,1/1/2019,17
Perlis,All,property,theft_vehicle_motorcar,1/1/2020,6
Perlis,All,property,theft_vehicle_motorcar,1/1/2021,3
Perlis,All,property,theft_vehicle_motorcar,1/1/2022,8
Perlis,All,property,theft_vehicle_motorcar,1/1/2023,4
Perlis,All,property,theft_vehicle_motorcycle,1/1/2016,228
Perlis,All,property,theft_vehicle_motorcycle,1/1/2017,186
Perlis,All,property,theft_vehicle_motorcycle,1/1/2018,175
Perlis,All,property,theft_vehicle_motorcycle,1/1/2019,89
Perlis,All,property,theft_vehicle_motorcycle,1/1/2020,93
Perlis,All,property,theft_vehicle_motorcycle,1/1/2021,56
Perlis,All,property,theft_vehicle_motorcycle,1/1/2022,53
Perlis,All,property,theft_vehicle_motorcycle,1/1/2023,51
Perlis,Arau,assault,all,1/1/2016,34
Perlis,Arau,assault,all,1/1/2017,37
Perlis,Arau,assault,all,1/1/2018,34
Perlis,Arau,assault,all,1/1/2019,29
